Step,KineticEnergy
69970,0.619432
69980,0.620867
69990,0.623401
70000,0.627041
70010,0.631589
70020,0.636875
70030,0.6428
70040,0.64915
70050,0.655441
70060,0.661068
70070,0.66565
70080,0.669001
70090,0.670826
70100,0.670879
70110,0.669199
70120,0.66605
70130,0.661729
70140,0.656705
70150,0.651689
70160,0.64736
70170,0.644234
70180,0.642338
70190,0.641831
70200,0.642738
70210,0.644597
70220,0.647294
70230,0.650527
70240,0.654113
70250,0.657849
70260,0.661481
70270,0.665007
70280,0.668288
70290,0.671082
70300,0.673257
70310,0.674684
70320,0.675293
70330,0.675073
70340,0.674098
70350,0.672459
70360,0.670125
70370,0.667245
70380,0.664039
70390,0.660657
70400,0.65752
70410,0.655183
70420,0.654097
70430,0.654653
70440,0.656921
70450,0.660504
70460,0.664991
70470,0.669814
70480,0.674627
70490,0.679295
70500,0.683534
70510,0.687226
70520,0.69062
70530,0.693724
70540,0.696649
70550,0.699319
70560,0.701465
70570,0.702843
70580,0.703377
70590,0.703
70600,0.701658
70610,0.699474
70620,0.696446
70630,0.692873
70640,0.689442
70650,0.687069
70660,0.686169
70670,0.686835
70680,0.689245
70690,0.693492
70700,0.699464
70710,0.706791
70720,0.71503
70730,0.723696
70740,0.732251
70750,0.740239
70760,0.747311
70770,0.752964
70780,0.756122
70790,0.756369
70800,0.753893
70810,0.749474
70820,0.743922
70830,0.737934
70840,0.732258
70850,0.72756
70860,0.724653
70870,0.72374
70880,0.724794
70890,0.727745
70900,0.732402
70910,0.737984
70920,0.744384
70930,0.751644
70940,0.759286
70950,0.766824
70960,0.773576
70970,0.778954
70980,0.78266
70990,0.784784
71000,0.785612
71010,0.785388
71020,0.784013
71030,0.781728
71040,0.778901
71050,0.775817
71060,0.772726
71070,0.769743
71080,0.766535
71090,0.763032
71100,0.759438
71110,0.755494
71120,0.751149
71130,0.746653
71140,0.742186
71150,0.737963
71160,0.734158
71170,0.731271
71180,0.729751
71190,0.730102
71200,0.732544
71210,0.736804
71220,0.742477
71230,0.749258
71240,0.756828
71250,0.764848
71260,0.772833
71270,0.780499
71280,0.787375
71290,0.792786
71300,0.796549
71310,0.79851
71320,0.798544
71330,0.797017
71340,0.793993
71350,0.789971
71360,0.785782
71370,0.781908
71380,0.778292
71390,0.77478
71400,0.771457
71410,0.768557
71420,0.766376
71430,0.765061
71440,0.76441
71450,0.764198
71460,0.764409
71470,0.764773
71480,0.765077
71490,0.765329
71500,0.765483
71510,0.765117
71520,0.764164
71530,0.762224
71540,0.759086
71550,0.755314
71560,0.750696
71570,0.745524
71580,0.740707
71590,0.736878
71600,0.734122
71610,0.732308
71620,0.731087
71630,0.731001
71640,0.732208
71650,0.734487
71660,0.737985
71670,0.742534
71680,0.748107
71690,0.755041
71700,0.76299
71710,0.771228
71720,0.778822
71730,0.784801
71740,0.788934
71750,0.790572
71760,0.78946
71770,0.785741
71780,0.778848
71790,0.769394
71800,0.758305
71810,0.7466
71820,0.735243
71830,0.725072
71840,0.716643
71850,0.710177
71860,0.705784
71870,0.703612
71880,0.703669
71890,0.705664
71900,0.708998
71910,0.713498
71920,0.718345
71930,0.723208
71940,0.727973
71950,0.732649
71960,0.736984
71970,0.740623
71980,0.743049
71990,0.744245
72000,0.744094
72010,0.742277
72020,0.738792
72030,0.733637
72040,0.727126
72050,0.719782
72060,0.711844
72070,0.703548
72080,0.695039
72090,0.686631
72100,0.678301
72110,0.670537
72120,0.664252
72130,0.659429
72140,0.656127
72150,0.654824
72160,0.655663
72170,0.65843
72180,0.662882
72190,0.668604
72200,0.67477
72210,0.680882
72220,0.686541
72230,0.691261
72240,0.695165
72250,0.698604
72260,0.701676
72270,0.704132
72280,0.706334
72290,0.708524
72300,0.710861
72310,0.713502
72320,0.71646
72330,0.719368
72340,0.72195
72350,0.723655
72360,0.72412
72370,0.723204
72380,0.720833
72390,0.717134
72400,0.712424
72410,0.707061
72420,0.70122
72430,0.694965
72440,0.688562
72450,0.682401
72460,0.67675
72470,0.671775
72480,0.667858
72490,0.665065
72500,0.663588
72510,0.663257
72520,0.664017
72530,0.665837
72540,0.668763
72550,0.672679
72560,0.677543
72570,0.683204
72580,0.689293
72590,0.695394
72600,0.701459
72610,0.707591
72620,0.713831
72630,0.720159
72640,0.726235
72650,0.731482
72660,0.735129
72670,0.736892
72680,0.736823
72690,0.735129
72700,0.732231
72710,0.728646
72720,0.7247
72730,0.720612
72740,0.716192
72750,0.71129
72760,0.705853
72770,0.7003
72780,0.695368
72790,0.690538
72800,0.685907
72810,0.682049
72820,0.679268
72830,0.677727
72840,0.677447
72850,0.678231
72860,0.679758
72870,0.681728
72880,0.683962
72890,0.686455
72900,0.68918
72910,0.69229
72920,0.695959
72930,0.700072
72940,0.704601
72950,0.70902
72960,0.712845
72970,0.715892
72980,0.718279
72990,0.720086
73000,0.721208
73010,0.721688
73020,0.721667
73030,0.721363
73040,0.720924
73050,0.720738
73060,0.72089
73070,0.721588
73080,0.722804
73090,0.724437
73100,0.726381
73110,0.728604
73120,0.731066
73130,0.733101
73140,0.734715
73150,0.735873
73160,0.736468
73170,0.736794
73180,0.736724
73190,0.736685
73200,0.737031
73210,0.738141
73220,0.7404
73230,0.743054
73240,0.745344
73250,0.746537
73260,0.746222
73270,0.74426
73280,0.740731
73290,0.736082
73300,0.730702
73310,0.724534
73320,0.717716
73330,0.710512
73340,0.702898
73350,0.695245
73360,0.688175
73370,0.682292
73380,0.67816
73390,0.676024
73400,0.675584
73410,0.676618
73420,0.679184
73430,0.683104
73440,0.68789
73450,0.692848
73460,0.69753
73470,0.701523
73480,0.704627
73490,0.706982
73500,0.708286
73510,0.708368
73520,0.707136
73530,0.704859
73540,0.701966
73550,0.69891
73560,0.695996
73570,0.693636
73580,0.692265
73590,0.691902
73600,0.69262
73610,0.694313
73620,0.696808
73630,0.699763
73640,0.702719
73650,0.705515
73660,0.708173
73670,0.710168
73680,0.711787
73690,0.712943
73700,0.713811
73710,0.71425
73720,0.714174
73730,0.713531
73740,0.712229
73750,0.710197
73760,0.707243
73770,0.703455
73780,0.699371
73790,0.695682
73800,0.693149
73810,0.692432
73820,0.693854
73830,0.697288
73840,0.701887
73850,0.706972
73860,0.711866
73870,0.715745
73880,0.718096
73890,0.719153
73900,0.719103
73910,0.718158
73920,0.716518
73930,0.714593
73940,0.712782
73950,0.710999
73960,0.70937
73970,0.707637
73980,0.705624
73990,0.703018
74000,0.699937
74010,0.696799
74020,0.693953
74030,0.691565
74040,0.689628
74050,0.68815
74060,0.687348
74070,0.687241
74080,0.68768
74090,0.688706
74100,0.690144
74110,0.692386
74120,0.695456
74130,0.698932
74140,0.702784
74150,0.70654
74160,0.709872
74170,0.712127
74180,0.713056
74190,0.712586
74200,0.710512
74210,0.706871
74220,0.701965
74230,0.69615
74240,0.689687
74250,0.683037
74260,0.676843
74270,0.671554
74280,0.667415
74290,0.664715
74300,0.663718
74310,0.664625
74320,0.667446
74330,0.672004
74340,0.678248
74350,0.685855
74360,0.693727
74370,0.702111
74380,0.710189
74390,0.718939
74400,0.727059
74410,0.734355
74420,0.740632
74430,0.745899
74440,0.750248
74450,0.753535
74460,0.755366
74470,0.755382
74480,0.753873
74490,0.751568
74500,0.749207
74510,0.747322
74520,0.745844
74530,0.744793
74540,0.744096
74550,0.743117
74560,0.742132
74570,0.740016
74580,0.737538
74590,0.734585
74600,0.731122
74610,0.727211
74620,0.723068
74630,0.71879
74640,0.714514
74650,0.710482
74660,0.707029
74670,0.704677
74680,0.70338
74690,0.702912
74700,0.703129
74710,0.703849
74720,0.704859
74730,0.705924
74740,0.706693
74750,0.707099
74760,0.707275
74770,0.707372
74780,0.707615
74790,0.708296
74800,0.709714
74810,0.711736
74820,0.713984
74830,0.71628
74840,0.71837
74850,0.72011
74860,0.72109
74870,0.721444
74880,0.721639
74890,0.72196
74900,0.722484
74910,0.723075
74920,0.723368
74930,0.72332
74940,0.722915
74950,0.722115
74960,0.721086
74970,0.719913
74980,0.718359
74990,0.716542
75000,0.714502
75010,0.71231
75020,0.710099
75030,0.708032
75040,0.706307
75050,0.705126
75060,0.704615
75070,0.704722
75080,0.705536
75090,0.706772
75100,0.708054
75110,0.709377
75120,0.710621
75130,0.711731
75140,0.712974
75150,0.714838
75160,0.717806
75170,0.721975
75180,0.727199
75190,0.733134
75200,0.739108
75210,0.744434
75220,0.748989
75230,0.752067
75240,0.753803
75250,0.754816
75260,0.75581
75270,0.757195
75280,0.758637
75290,0.759534
75300,0.76029
75310,0.761228
75320,0.762614
75330,0.763933
75340,0.76455
75350,0.765444
75360,0.766711
75370,0.767066
75380,0.766351
75390,0.764953
75400,0.763134
75410,0.761017
75420,0.758599
75430,0.756054
75440,0.753578
75450,0.751157
75460,0.748794
75470,0.746481
75480,0.744304
75490,0.742332
75500,0.740323
75510,0.738118
75520,0.735596
75530,0.732585
75540,0.728799
75550,0.724339
75560,0.719443
75570,0.714361
75580,0.709219
75590,0.704232
75600,0.70012
75610,0.69721
75620,0.695111
75630,0.693655
75640,0.692842
75650,0.692687
75660,0.692855
75670,0.693061
75680,0.693131
75690,0.693044
75700,0.692728
75710,0.69235
75720,0.692004
75730,0.691593
75740,0.691054
75750,0.689876
75760,0.687667
75770,0.684362
75780,0.680128
75790,0.67531
75800,0.670205
75810,0.665138
75820,0.660399
75830,0.656178
75840,0.652644
75850,0.64983
75860,0.647728
75870,0.646478
75880,0.646313
75890,0.64736
75900,0.649585
75910,0.652587
75920,0.655987
75930,0.659507
75940,0.662939
75950,0.666018
75960,0.668475
75970,0.670318
75980,0.671227
75990,0.670854
76000,0.669179
76010,0.666545
76020,0.663629
76030,0.660567
76040,0.65761
76050,0.65518
76060,0.653275
76070,0.651904
76080,0.651247
76090,0.651422
76100,0.652651
76110,0.655071
76120,0.658774
76130,0.663724
76140,0.669797
76150,0.67666
76160,0.68387
76170,0.690706
76180,0.696673
76190,0.701288
76200,0.703916
76210,0.704552
76220,0.703653
76230,0.701649
76240,0.698724
76250,0.694978
76260,0.690724
76270,0.686099
76280,0.681278
76290,0.67651
76300,0.671912
76310,0.667516
76320,0.66334
76330,0.659543
76340,0.656047
76350,0.652777
76360,0.649776
76370,0.647147
76380,0.644952
76390,0.643439
76400,0.642801
76410,0.643113
76420,0.644677
76430,0.647826
76440,0.652838
76450,0.65996
76460,0.669038
76470,0.678977
76480,0.688455
76490,0.696834
76500,0.70374
76510,0.708916
76520,0.712037
76530,0.712394
76540,0.710803
76550,0.708017
76560,0.704155
76570,0.699245
76580,0.693356
76590,0.686766
76600,0.679879
76610,0.673174
76620,0.667031
